,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
148032,549155,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-4,2011-04-06 17:08:00,5.79,,United Kingdom
148129,549182,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-04-07 09:12:00,2.95,15646.0,United Kingdom
148379,549235,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-04-07 11:16:00,2.95,15530.0,United Kingdom
148381,549235,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-07 11:16:00,2.95,15530.0,United Kingdom
148503,549241,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-07 11:40:00,2.95,15719.0,United Kingdom
148706,549250,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-07 12:10:00,2.95,14446.0,United Kingdom
148878,549258,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-04-07 12:30:00,2.95,13102.0,United Kingdom
148905,549260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-07 12:34:00,2.95,17790.0,United Kingdom
148993,549262,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-04-07 12:38:00,2.95,14465.0,United Kingdom
149345,549291,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-07 19:05:00,2.95,16261.0,United Kingdom
149406,549294,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-07 19:27:00,2.95,13230.0,United Kingdom
149720,549300,71053,WHITE METAL LANTERN,3,2011-04-08 08:21:00,3.75,13362.0,United Kingdom
149890,549311,71053,WHITE METAL LANTERN,0,2011-04-08 09:25:00,3.75,14924.0,United Kingdom
150025,549319,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-08 10:09:00,2.95,16623.0,United Kingdom
150039,549320,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-04-08 10:14:00,2.95,16010.0,United Kingdom
150372,549431,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2011-04-08 12:17:00,2.95,15874.0,United Kingdom
150470,549439,71053,WHITE METAL LANTERN,11,2011-04-08 12:42:00,3.75,13562.0,United Kingdom
150478,549439,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-04-08 12:42:00,2.95,13562.0,United Kingdom
150511,549443,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-08 12:56:00,2.95,15775.0,United Kingdom
151336,549551,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2011-04-10 11:48:00,2.95,15955.0,United Kingdom
151380,549553,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-10 12:22:00,2.95,16931.0,United Kingdom
151401,549554,71053,WHITE METAL LANTERN,23,2011-04-10 12:36:00,3.39,16779.0,United Kingdom
151710,549567,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-10 15:07:00,2.95,13632.0,United Kingdom
151804,549568,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-04-10 15:09:00,2.95,15665.0,United Kingdom
151823,549569,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-10 15:15:00,2.95,15547.0,United Kingdom
151944,549573,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-04-10 16:01:00,2.95,14504.0,United Kingdom
151978,549574,85123A,WHITE HANGING HEART T-LIGHT HOLDER,31,2011-04-10 16:02:00,2.55,18226.0,United Kingdom
152252,549583,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-04-11 09:46:00,2.95,15214.0,United Kingdom
152429,549592,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-11 10:14:00,2.95,14311.0,United Kingdom
152616,549667,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-11 12:20:00,2.95,14911.0,EIRE
152820,549691,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-11 13:42:00,2.95,13549.0,United Kingdom
152827,549693,71053,WHITE METAL LANTERN,4,2011-04-11 13:43:00,3.75,14696.0,United Kingdom
152955,549716,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2011-04-11 14:43:00,2.95,14628.0,United Kingdom
153176,549733,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-11 16:56:00,2.95,17827.0,United Kingdom
153224,549734,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-04-11 17:12:00,2.95,16409.0,United Kingdom
153431,549744,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-12 10:30:00,2.95,15240.0,United Kingdom
153515,549749,71053,WHITE METAL LANTERN,7,2011-04-12 10:45:00,3.75,12928.0,United Kingdom
153516,549749,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-12 10:45:00,2.95,12928.0,United Kingdom
153827,549826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-04-12 12:53:00,2.95,15044.0,United Kingdom
153843,549829,71053,WHITE METAL LANTERN,-1,2011-04-12 12:56:00,3.75,16713.0,United Kingdom
153932,549833,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,2011-04-12 13:19:00,2.55,13458.0,United Kingdom
153964,549835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2011-04-12 13:24:00,2.55,17511.0,United Kingdom
154010,549837,85123A,WHITE HANGING HEART T-LIGHT HOLDER,68,2011-04-12 13:38:00,2.55,16705.0,United Kingdom
154053,549844,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-04-12 14:17:00,2.95,12854.0,United Kingdom
154101,549845,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-04-12 14:22:00,2.95,16729.0,United Kingdom
154335,549903,71053,WHITE METAL LANTERN,4,2011-04-12 16:19:00,3.75,17576.0,United Kingdom
154337,549903,71053,WHITE METAL LANTERN,0,2011-04-12 16:19:00,3.75,17576.0,United Kingdom
154413,549909,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,2011-04-12 16:43:00,2.55,15777.0,United Kingdom
154471,549915,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-13 09:32:00,2.95,18231.0,United Kingdom
154630,549933,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-13 11:04:00,2.95,15230.0,United Kingdom
154654,549934,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-13 11:05:00,2.95,15134.0,United Kingdom
154857,549951,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-04-13 12:57:00,2.95,13134.0,United Kingdom
155048,549964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-04-13 14:12:00,2.95,13122.0,United Kingdom
155085,549964,71053,WHITE METAL LANTERN,7,2011-04-13 14:12:00,3.75,13122.0,United Kingdom
155178,549975,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-04-13 14:38:00,2.95,16175.0,United Kingdom
155413,549985,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,2011-04-13 15:58:00,2.55,15640.0,United Kingdom
155517,549995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,31,2011-04-14 08:32:00,2.55,16131.0,United Kingdom
155546,549998,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2011-04-14 08:49:00,2.55,17675.0,United Kingdom
155628,550001,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2011-04-14 09:28:00,2.95,17704.0,United Kingdom
155713,550008,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-04-14 10:17:00,2.95,15570.0,United Kingdom
155890,550033,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-04-14 11:45:00,2.95,15005.0,United Kingdom
156067,550071,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-04-14 12:12:00,2.95,16735.0,United Kingdom
156132,550121,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-14 12:38:00,2.95,15271.0,United Kingdom
156222,550125,71053,WHITE METAL LANTERN,4,2011-04-14 12:42:00,3.75,13317.0,United Kingdom
156271,550130,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-14 13:17:00,2.95,14390.0,United Kingdom
156558,550148,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-14 14:36:00,2.95,16882.0,United Kingdom
156734,550163,71053,WHITE METAL LANTERN,1,2011-04-14 16:26:00,3.75,14154.0,United Kingdom
156857,550179,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-04-14 17:29:00,2.95,15220.0,United Kingdom
157049,550189,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-04-14 19:15:00,2.95,13230.0,United Kingdom
158027,550255,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-15 11:47:00,2.95,13468.0,United Kingdom
158546,550298,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-15 16:11:00,2.95,17346.0,United Kingdom
158590,550301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-04-17 10:15:00,2.95,17243.0,United Kingdom
158635,550303,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-04-17 10:21:00,2.95,18213.0,United Kingdom
159022,550321,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-17 12:49:00,2.95,16770.0,United Kingdom
159271,550331,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-04-17 13:43:00,2.95,15555.0,United Kingdom
159571,550346,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-04-18 09:31:00,2.95,16639.0,United Kingdom
159581,550347,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-18 09:33:00,2.95,14227.0,United Kingdom
159679,550352,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-18 10:21:00,2.95,16719.0,United Kingdom
159713,550357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2011-04-18 10:35:00,2.95,16617.0,United Kingdom
159754,550359,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-18 10:41:00,2.95,17841.0,United Kingdom
160101,550447,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-18 12:36:00,2.95,16033.0,United Kingdom
160133,550452,85123A,WHITE HANGING HEART T-LIGHT HOLDER,63,2011-04-18 12:56:00,2.55,14525.0,United Kingdom
160143,C550456,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1934,2011-04-18 13:08:00,2.55,15749.0,United Kingdom
160465,550458,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-18 13:13:00,5.79,,United Kingdom
160504,550459,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-18 13:17:00,2.95,18116.0,United Kingdom
160542,550461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1926,2011-04-18 13:20:00,2.4,15749.0,United Kingdom
160558,550462,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-18 13:22:00,2.95,16458.0,United Kingdom
160637,550467,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-18 13:36:00,2.95,18009.0,United Kingdom
160694,550469,71053,WHITE METAL LANTERN,7,2011-04-18 13:46:00,3.75,16399.0,United Kingdom
160715,550469,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-18 13:46:00,2.95,16399.0,United Kingdom
160997,550470,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-4,2011-04-18 13:49:00,5.79,,United Kingdom
161250,550471,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-04-18 13:52:00,5.79,,United Kingdom
161377,550474,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-04-18 13:58:00,5.79,,United Kingdom
161597,550477,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-18 14:01:00,2.95,17338.0,United Kingdom
162029,550496,71053,WHITE METAL LANTERN,8,2011-04-18 15:05:00,8.29,,United Kingdom
162257,550499,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-04-18 15:16:00,5.79,,United Kingdom
162266,550499,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-18 15:16:00,2.95,,United Kingdom
162379,550500,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-18 15:26:00,5.79,,United Kingdom
162401,550500,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-18 15:26:00,2.95,,United Kingdom
162574,550512,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-18 16:31:00,2.95,18069.0,United Kingdom
162742,550515,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-18 17:29:00,2.95,14502.0,United Kingdom
162781,550517,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-19 08:17:00,2.95,14352.0,United Kingdom
162810,550519,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-04-19 09:31:00,2.95,13141.0,United Kingdom
163033,550528,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-04-19 10:49:00,2.95,17663.0,United Kingdom
163065,550532,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-04-19 11:02:00,2.95,14606.0,United Kingdom
163237,550541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2011-04-19 11:33:00,5.79,,United Kingdom
163272,550541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-19 11:33:00,2.95,,United Kingdom
163431,550542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-04-19 11:37:00,2.95,,United Kingdom
163452,550560,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-04-19 11:46:00,2.95,14242.0,United Kingdom
163631,550619,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-04-19 13:21:00,2.95,15717.0,United Kingdom
163673,550621,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-19 13:41:00,2.95,13263.0,United Kingdom
163944,550631,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-04-19 14:51:00,2.95,15225.0,United Kingdom
164237,550637,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-04-19 15:39:00,2.95,14415.0,United Kingdom
164388,550638,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-04-19 15:44:00,2.95,,United Kingdom
164659,550656,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-20 08:07:00,2.95,17652.0,United Kingdom
164820,550701,85123A,WHITE HANGING HEART T-LIGHT HOLDER,36,2011-04-20 10:48:00,2.55,14905.0,United Kingdom
165002,550750,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2011-04-20 11:45:00,2.95,13632.0,United Kingdom
165123,550769,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-20 12:56:00,2.95,15984.0,United Kingdom
165151,550774,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-04-20 13:18:00,2.95,14626.0,United Kingdom
165325,550782,71053,WHITE METAL LANTERN,63,2011-04-20 13:55:00,3.39,18246.0,United Kingdom
165467,550802,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-20 15:21:00,2.95,17120.0,United Kingdom
165515,550805,71053,WHITE METAL LANTERN,14,2011-04-20 15:38:00,3.75,13162.0,United Kingdom
165676,550820,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-21 08:43:00,2.95,13148.0,United Kingdom
165789,550828,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-04-21 10:19:00,2.95,17315.0,United Kingdom
165923,550835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-21 10:52:00,2.95,15034.0,United Kingdom
166459,550921,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-21 14:21:00,2.95,14770.0,United Kingdom
166519,550936,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35,2011-04-21 15:15:00,2.55,13495.0,United Kingdom
166539,550939,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,2011-04-21 15:25:00,2.95,16146.0,United Kingdom
166676,550953,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-21 16:17:00,5.79,,United Kingdom
166962,550958,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-21 16:37:00,2.95,15281.0,United Kingdom
166999,550964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-04-21 16:48:00,2.55,15856.0,United Kingdom
167282,550986,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-04-21 18:06:00,5.79,,United Kingdom
167448,550987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-04-21 18:10:00,2.95,,United Kingdom
168009,551009,71053,WHITE METAL LANTERN,5,2011-04-26 09:50:00,8.29,,United Kingdom
168335,551021,85123A,WHITE HANGING HEART T-LIGHT HOLDER,132,2011-04-26 11:25:00,2.55,13798.0,United Kingdom
168357,551033,71053,WHITE METAL LANTERN,24,2011-04-26 11:32:00,3.39,15039.0,United Kingdom
168494,551057,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2011-04-26 11:59:00,2.95,16942.0,United Kingdom
168504,551057,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-04-26 11:59:00,2.95,16942.0,United Kingdom
168513,551057,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-26 11:59:00,2.95,16942.0,United Kingdom
168626,551088,71053,WHITE METAL LANTERN,2,2011-04-26 12:31:00,3.75,14640.0,United Kingdom
168713,551134,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-04-26 13:02:00,2.95,16729.0,United Kingdom
168842,551142,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-26 13:22:00,2.95,17613.0,United Kingdom
169114,551161,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-26 15:26:00,2.95,18183.0,United Kingdom
169151,551163,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-26 15:52:00,2.95,12573.0,France
169213,551171,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-26 16:45:00,2.95,13263.0,United Kingdom
169247,551172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-26 16:53:00,2.95,17854.0,United Kingdom
169311,551173,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-04-26 16:54:00,5.79,,United Kingdom
169471,551174,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-26 17:02:00,2.95,,United Kingdom
169883,551269,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-27 12:21:00,2.95,12840.0,United Kingdom
170137,551277,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-27 13:06:00,2.95,13637.0,United Kingdom
170220,551283,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-27 14:01:00,2.95,16755.0,United Kingdom
170282,551284,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-04-27 14:05:00,2.95,15005.0,United Kingdom
170327,551286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-27 14:16:00,2.95,13767.0,United Kingdom
170461,551301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-04-27 14:49:00,2.55,17675.0,United Kingdom
170483,551301,71053,WHITE METAL LANTERN,11,2011-04-27 14:49:00,3.75,17675.0,United Kingdom
170500,551305,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-27 14:58:00,2.95,16145.0,United Kingdom
170671,551339,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-27 17:18:00,5.79,,United Kingdom
170785,551340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-27 17:23:00,2.95,,United Kingdom
170973,551351,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-04-28 10:20:00,2.55,14298.0,United Kingdom
171080,551383,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-04-28 10:54:00,2.95,17460.0,United Kingdom
171183,551395,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-04-28 12:47:00,2.95,14271.0,United Kingdom
171199,551396,71053,WHITE METAL LANTERN,1,2011-04-28 12:49:00,3.75,17720.0,United Kingdom
171327,551412,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-04-28 13:31:00,2.95,15508.0,United Kingdom
171532,551426,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-04-28 14:39:00,2.95,14022.0,United Kingdom
171631,551438,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,2011-04-28 15:23:00,2.55,13408.0,United Kingdom
171840,551468,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-04-28 16:21:00,2.95,,United Kingdom
172103,551517,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-05-01 11:14:00,2.95,16931.0,United Kingdom
172128,551518,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-05-01 11:36:00,2.95,15708.0,United Kingdom
172451,551536,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-05-03 08:35:00,2.95,,United Kingdom
172506,551542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-05-03 09:05:00,2.95,14732.0,United Kingdom
172836,551564,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-05-03 10:56:00,2.95,16609.0,United Kingdom
173001,551617,85123A,WHITE HANGING HEART T-LIGHT HOLDER,194,2011-05-03 11:41:00,2.55,16013.0,United Kingdom
173009,551623,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-05-03 11:44:00,2.95,12843.0,United Kingdom
173138,551656,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-05-03 12:10:00,2.95,14911.0,EIRE
173225,551660,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-05-03 12:16:00,2.95,15271.0,United Kingdom
173236,551662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,2011-05-03 12:24:00,2.55,16210.0,United Kingdom
173381,551696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35,2011-05-03 13:39:00,2.55,14110.0,United Kingdom
173423,551713,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-05-03 15:12:00,2.95,16230.0,United Kingdom
173468,551717,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-05-03 15:59:00,2.95,13263.0,United Kingdom
173812,551720,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-05-03 16:35:00,2.95,18146.0,United Kingdom
173992,551731,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-05-04 09:57:00,2.95,14307.0,United Kingdom
174037,551734,71053,WHITE METAL LANTERN,1,2011-05-04 10:15:00,3.75,18178.0,United Kingdom
174169,551774,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-05-04 11:12:00,2.95,14606.0,United Kingdom
174197,551775,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-05-04 11:21:00,2.95,12886.0,United Kingdom
174291,551809,85123A,WHITE HANGING HEART T-LIGHT HOLDER,31,2011-05-04 11:32:00,2.55,17511.0,United Kingdom
174348,551810,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-05-04 11:32:00,2.95,15719.0,United Kingdom
174407,551813,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-05-04 11:43:00,2.95,18065.0,United Kingdom
174549,551822,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-05-04 12:26:00,2.95,13524.0,United Kingdom
174601,551833,71053,WHITE METAL LANTERN,19,2011-05-04 13:12:00,3.39,16779.0,United Kingdom
174620,551834,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-05-04 13:13:00,2.95,16610.0,United Kingdom
174706,551843,71053,WHITE METAL LANTERN,3,2011-05-04 13:57:00,3.75,16094.0,United Kingdom
174714,551844,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-05-04 14:03:00,2.95,14173.0,United Kingdom
174938,551860,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-05-04 15:41:00,2.95,15508.0,United Kingdom
175071,551876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-05-05 08:18:00,2.95,14867.0,United Kingdom
175088,551879,85123A,WHITE HANGING HEART T-LIGHT HOLDER,60,2011-05-05 08:33:00,2.55,13831.0,United Kingdom
175251,551897,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-05-05 10:31:00,2.95,13711.0,United Kingdom
175294,551950,71053,WHITE METAL LANTERN,2,2011-05-05 11:38:00,3.75,14911.0,EIRE
175467,551960,71053,WHITE METAL LANTERN,1,2011-05-05 12:38:00,3.75,18239.0,United Kingdom
175468,551960,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-05-05 12:38:00,2.95,18239.0,United Kingdom
175577,551966,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-05-05 13:14:00,2.95,15356.0,United Kingdom
175588,551967,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-05-05 13:19:00,2.95,16457.0,United Kingdom
175615,551981,85123A,WHITE HANGING HEART T-LIGHT HOLDER,193,2011-05-05 13:53:00,2.55,13694.0,United Kingdom
175641,551982,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2011-05-05 13:56:00,2.55,15023.0,United Kingdom
175681,551982,71053,WHITE METAL LANTERN,6,2011-05-05 13:56:00,3.75,15023.0,United Kingdom
175802,551986,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-05-05 14:41:00,2.95,13888.0,United Kingdom
175829,551987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-05-05 14:55:00,2.95,15005.0,United Kingdom
175857,551989,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2011-05-05 15:12:00,2.55,14423.0,United Kingdom
175871,551992,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-05-05 15:31:00,2.95,12747.0,United Kingdom
175895,551994,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-05-05 15:42:00,2.95,12868.0,United Kingdom
176247,551997,71053,WHITE METAL LANTERN,6,2011-05-05 15:47:00,3.75,,United Kingdom
176298,551997,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-05-05 15:47:00,5.79,,United Kingdom
176619,552010,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-05-05 17:26:00,2.95,14713.0,United Kingdom
176646,552011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-05-05 17:28:00,2.95,13867.0,United Kingdom
176924,552039,85123A,WHITE HANGING HEART T-LIGHT HOLDER,66,2011-05-06 08:10:00,2.55,13081.0,United Kingdom
177175,552045,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-05-06 09:22:00,2.95,18241.0,United Kingdom
